2026-08-22 18:40:13.915 ERRO  [2452] o pre-voo recusou: ja ha uma pasta chamada `2026-08-22_Residuo` no dispositivo, sem `MD5SUMS`: e residuo de um backup interrompido (B-3). Gravar por cima destruiria o que sobrou dele sem que ninguem tivesse olhado. Escolha outro nome, ou apague a pasta a mao — o ARCA nunca apaga nada (B-10)
2026-08-22 18:40:23.327 INFO  [12396] arca 0.1.0 · elevado=sim · linha=["backup", "2026-08-22_Apps", "--dry-run", "--sem-pausa"]
2026-08-22 18:40:23.328 INFO  [12396] comando `backup` (ensaio)
2026-08-22 18:40:41.460 INFO  [12396] pre-voo de `2026-08-22_Apps` · origem KINGSTON SNV3S500G · disco nvme0n1 · espaco Suficiente · inicializacao rapida Desativada · chkdsk limpo
2026-08-22 18:40:41.461 INFO  [12396] ensaio de backup `2026-08-22_Apps` · disco nvme0n1 · receita de 813 caracteres · validada por C-2
2026-08-22 18:52:27.209 INFO  [28928] arca 0.1.0 · elevado=sim · linha=["backup", "2026-08-22_Apps", "--sem-pausa"]
2026-08-22 18:52:27.209 INFO  [28928] comando `backup`
2026-08-22 18:52:46.053 INFO  [28928] pre-voo de `2026-08-22_Apps` · origem KINGSTON SNV3S500G · disco nvme0n1 · espaco Suficiente · inicializacao rapida Desativada · chkdsk limpo
2026-08-22 18:52:46.093 INFO  [5532] arca 0.1.0 · elevado=sim · linha=["backup", "2026-08-21_WindowsCompleto", "--sem-pausa"]
2026-08-22 18:52:46.094 INFO  [5532] comando `backup`
2026-08-22 18:52:47.660 ERRO  [5532] o pre-voo recusou: ja ha uma imagem chamada `2026-08-21_WindowsCompleto` no dispositivo, e o ARCA nunca escreve por cima de uma (B-3). Escolha outro nome
2026-08-22 20:15:36.601 INFO  [30948] arca 0.1.0 · elevado=sim · linha=["backup", "2026-08-22_Apps", "--dry-run", "--sem-pausa"]
2026-08-22 20:15:36.602 INFO  [30948] comando `backup` (ensaio)
2026-08-22 20:15:55.206 INFO  [30948] pre-voo de `2026-08-22_Apps` · origem KINGSTON SNV3S500G · disco nvme0n1 · espaco Suficiente · inicializacao rapida Desativada · chkdsk limpo
2026-08-22 20:15:55.208 INFO  [30948] ensaio de backup `2026-08-22_Apps` · disco nvme0n1 · receita de 813 caracteres · validada por C-2
2026-08-22 20:26:11.100 INFO  [25920] arca 0.1.0 · elevado=sim · linha=["status", "--sem-pausa"]
2026-08-22 20:26:11.101 INFO  [25920] comando `status`
2026-08-22 20:26:11.150 INFO  [25920] status · 2 entrada(s) no firmware · entrada do ARCA: ARCA (Propria) · boot unico: nao armado · job: nenhum
2026-08-22 20:26:11.184 INFO  [9620] arca 0.1.0 · elevado=sim · linha=["resultado", "--sem-pausa"]
2026-08-22 20:26:11.185 INFO  [9620] comando `resultado`
2026-08-22 20:26:11.186 INFO  [9620] resultado · nao ha job a colher
